"Subject" "Activity" "fBodyAcc.mean.X" "fBodyAcc.mean.Y" "fBodyAcc.mean.Z" "fBodyAcc.meanFreq.X" "fBodyAcc.meanFreq.Y" "fBodyAcc.meanFreq.Z" "fBodyAcc.std.X" "fBodyAcc.std.Y" "fBodyAcc.std.Z" "fBodyAccJerk.mean.X" "fBodyAccJerk.mean.Y" "fBodyAccJerk.mean.Z" "fBodyAccJerk.meanFreq.X" "fBodyAccJerk.meanFreq.Y" "fBodyAccJerk.meanFreq.Z" "fBodyAccJerk.std.X" "fBodyAccJerk.std.Y" "fBodyAccJerk.std.Z" "fBodyAccMag.mean" "fBodyAccMag.meanFreq" "fBodyAccMag.std" "fBodyBodyAccJerkMag.mean" "fBodyBodyAccJerkMag.meanFreq" "fBodyBodyAccJerkMag.std" "fBodyBodyGyroJerkMag.mean" "fBodyBodyGyroJerkMag.meanFreq" "fBodyBodyGyroJerkMag.std" "fBodyBodyGyroMag.mean" "fBodyBodyGyroMag.meanFreq" "fBodyBodyGyroMag.std" "fBodyGyro.mean.X" "fBodyGyro.mean.Y" "fBodyGyro.mean.Z" "fBodyGyro.meanFreq.X" "fBodyGyro.meanFreq.Y" "fBodyGyro.meanFreq.Z" "fBodyGyro.std.X" "fBodyGyro.std.Y" "fBodyGyro.std.Z" "tBodyAcc.mean.X" "tBodyAcc.mean.Y" "tBodyAcc.mean.Z" "tBodyAcc.std.X" "tBodyAcc.std.Y" "tBodyAcc.std.Z" "tBodyAccJerk.mean.X" "tBodyAccJerk.mean.Y" "tBodyAccJerk.mean.Z" "tBodyAccJerk.std.X" "tBodyAccJerk.std.Y" "tBodyAccJerk.std.Z" "tBodyAccJerkMag.mean" "tBodyAccJerkMag.std" "tBodyAccMag.mean" "tBodyAccMag.std" "tBodyGyro.mean.X" "tBodyGyro.mean.Y" "tBodyGyro.mean.Z" "tBodyGyro.std.X" "tBodyGyro.std.Y" "tBodyGyro.std.Z" "tBodyGyroJerk.mean.X" "tBodyGyroJerk.mean.Y" "tBodyGyroJerk.mean.Z" "tBodyGyroJerk.std.X" "tBodyGyroJerk.std.Y" "tBodyGyroJerk.std.Z" "tBodyGyroJerkMag.mean" "tBodyGyroJerkMag.std" "tBodyGyroMag.mean" "tBodyGyroMag.std" "tGravityAcc.mean.X" "tGravityAcc.mean.Y" "tGravityAcc.mean.Z" "tGravityAcc.std.X" "tGravityAcc.std.Y" "tGravityAcc.std.Z" "tGravityAccMag.mean" "tGravityAccMag.std"
"149" 25 "WALKING_DOWNSTAIRS" -0.306972743862069 -0.35657710262069 -0.265381626281035 -0.303270111965517 -0.345503382534483 -0.356213037431034 -0.281926204974138 -0.264228280655172 -0.304751464494828 -0.340912858103448 -0.389757479663793 -0.366945389098276 -0.279111777155172 -0.312164309534483 -0.294843448586207 -0.365732758965517 -0.340298002444828 -0.378039224206897 -0.413154839537931 -0.406159759755172 -0.404340345741379 -0.39257419132069 -0.346452123534483 -0.354453692689655 -0.27847855087931 -0.280172181322069 -0.312077792017241 -0.326851646413793 -0.304208598775862 -0.267397177794483 -0.281725087068966 -0.257787344008621 -0.25858513537931 -0.354796538687931 -0.324887389258621 -0.445602187396552 -0.311146341034483 -0.256635768313793 -0.266501467810345 -0.367877201931034 -0.378388651764138 -0.27479759461069 -0.36999950735 -0.400620083293103 -0.370851250637931 -0.303610159568966 -0.240514890391379 -0.339190821982759 -0.291851984231034 -0.351967556275862 -0.321196299913793 -0.388721176086207 -0.385602273 -0.267222090055172 -0.291772627722414 -0.376133718913793 -0.449912247793103 -0.407057278134483 -0.380002596310345 -0.374575307482759 -0.328631660043103 -0.296254903444828 -0.340985913537931 -0.283885483637931 -0.316023294487931 -0.280154865201724 -0.310910078212241 -0.398990251689655 -0.399241003798276 -0.381989320672414 -0.386989773203448 -0.410801719313448 -0.361872132758621 -0.356551041836207 -0.316907608517241 -0.273946871994138 -0.270198122672414 -0.348897477506207 -0.379491539346552
"150" 25 "WALKING_UPSTAIRS" -0.419056531870769 -0.452197071323077 -0.457576605672308 -0.452668520102154 -0.388678871609231 -0.425564252523077 -0.469349516969231 -0.425262926012308 -0.468639796098462 -0.4295684024 -0.440909280846154 -0.439509768629231 -0.349219888061538 -0.441603602418462 -0.413094960478462 -0.427339724710769 -0.418327690876923 -0.397441995923077 -0.413186538338462 -0.34830423056 -0.395484584666154 -0.389244404415385 -0.381751081229231 -0.382681058830769 -0.416906029907692 -0.426219658384615 -0.435896239169231 -0.402132309353846 -0.45463584684 -0.433948791707692 -0.384604045030769 -0.413485582452154 -0.398631173092308 -0.412477625276923 -0.378185018123077 -0.417408580644615 -0.453892222426154 -0.441376631086154 -0.381969731092308 -0.425279868746923 -0.429270031876923 -0.399207866630769 -0.440683613229538 -0.406901132241538 -0.455974780538462 -0.416641665953846 -0.411307734973846 -0.466678701349231 -0.428521577369231 -0.449780254961538 -0.481674079184615 -0.449144714548308 -0.436738946558462 -0.457903137433846 -0.432503622769231 -0.448537261907692 -0.466869227723077 -0.465841357370769 -0.412895665438462 -0.420493647044615 -0.4445555694 -0.4683119656 -0.420085436723077 -0.453240662567692 -0.427634810224615 -0.453719658661538 -0.451596429449231 -0.414350650138462 -0.450980185768769 -0.410924877046154 -0.407952986507692 -0.421345322167077 -0.388189020246154 -0.465259209359692 -0.424605377430769 -0.399480884553846 -0.390819810646154 -0.466710563861538 -0.452816524676923
"151" 26 "LAYING" -0.633601436328947 -0.636924625076316 -0.640808923744737 -0.563744979723684 -0.692505456685526 -0.581711158430658 -0.611902700271053 -0.63978049975921 -0.568754570341053 -0.513293175222539 -0.516903811297368 -0.557268752368421 -0.614564055946053 -0.571988451947368 -0.606314107501316 -0.550637991424566 -0.620881110811842 -0.60464526224079 -0.585904342878947 -0.594735356771053 -0.505127358947368 -0.623921163165789 -0.661994499239474 -0.641723756928947 -0.678734685505263 -0.639875038456579 -0.617251377323026 -0.631486977755 -0.576765137992105 -0.612338640125 -0.552975583815789 -0.562086825430263 -0.591748513618421 -0.518437068010263 -0.510810815171053 -0.531113560802632 -0.530742794861842 -0.501870196763158 -0.541163242481579 -0.548284574582895 -0.479007548839474 -0.566207170077632 -0.602817373367105 -0.614729718680263 -0.587612097342105 -0.599600611385526 -0.592791634736842 -0.597610664047368 -0.615292985434211 -0.600776214809211 -0.59935444931579 -0.517807034694263 -0.552010486188158 -0.495793667619737 -0.606723625486842 -0.65181306769079 -0.601714166371053 -0.648574177921053 -0.622813959985526 -0.685466498631579 -0.667363213221053 -0.691999624051316 -0.629158991791579 -0.592112209894737 -0.557072279761842 -0.570273757411842 -0.522192182048421 -0.611283526565789 -0.608640768413158 -0.571504945223684 -0.591781515435526 -0.640256981773684 -0.643900531422368 -0.658203036042105 -0.661821040921053 -0.719905940802632 -0.638468382835658 -0.564753552607895 -0.560550008780263
"152" 26 "SITTING" -0.598648077535897 -0.601077241602564 -0.624589210173077 -0.598360862025641 -0.582063321025641 -0.552257070783333 -0.569722368607692 -0.594970504119231 -0.615899353923077 -0.548497543866667 -0.60630652750641 -0.658927044397436 -0.645576058066667 -0.699037999838461 -0.657174315036538 -0.630980962923077 -0.62559648224359 -0.679292393576923 -0.620192137315385 -0.633701993525641 -0.638244240076923 -0.664759651891026 -0.651387514208218 -0.625897117358974 -0.573938222245256 -0.598999630423077 -0.620961594792308 -0.652418311397436 -0.640457784446154 -0.657594731188462 -0.656480989355128 -0.624364697652564 -0.616141874594872 -0.518691472915385 -0.471077702795897 -0.52733978051282 -0.570413112757692 -0.513736820729487 -0.510769300738461 -0.682344143821795 -0.664091538696154 -0.583662776576923 -0.585586122010256 -0.645230780291026 -0.630893450867051 -0.606773709589744 -0.551216168335897 -0.453850515170513 -0.527504628562821 -0.559145664673077 -0.576144076676923 -0.57077754789359 -0.620448724423077 -0.567311893619231 -0.562321544674359 -0.512875400612538 -0.513435760341026 -0.569696337948718 -0.576834726410256 -0.626572562290513 -0.671059878755128 -0.678040403012821 -0.750992429713205 -0.745198775208974 -0.68307785540641 -0.634630254302564 -0.651975634423077 -0.48889575425641 -0.534054560423077 -0.556730565126923 -0.501350863948718 -0.66113109415641 -0.656128420935897 -0.588165595474359 -0.586605068272436 -0.643336036880769 -0.681244428 -0.544823642141026 -0.590880004230769
"153" 26 "STANDING" -0.596734244207703 -0.571237568756757 -0.579039931368784 -0.519339012575676 -0.534638858818919 -0.639949979095946 -0.518704510824324 -0.520732935364865 -0.519591163506757 -0.595395267697297 -0.587939262995946 -0.59484428304054 -0.664907461905405 -0.653453049305405 -0.672541628841892 -0.641197640552703 -0.65239694365 -0.684885268433784 -0.62645980635 -0.565923069747973 -0.647406591635135 -0.574674606258108 -0.55352621977973 -0.580510138489189 -0.605362611945946 -0.640075299337838 -0.684765886924324 -0.576876148577703 -0.550768938398649 -0.573723111013513 -0.69258264457973 -0.671094504502703 -0.613455560964865 -0.693644710567568 -0.632337990837838 -0.630405165528649 -0.696434046148649 -0.637316753241216 -0.666078391602703 -0.6697642287 -0.624285985504054 -0.651316328785135 -0.710035680954054 -0.686726331163514 -0.662479706075676 -0.517289754521622 -0.570416108924324 -0.633979338227027 -0.569196467140946 -0.586336957 -0.571128873551351 -0.675735985081081 -0.669801077618919 -0.598623005824324 -0.617946412991892 -0.585743243367568 -0.62221242977027 -0.598313659694595 -0.558704474837838 -0.553025906285 -0.604353731032432 -0.626644114918919 -0.598768423283784 -0.574220733513514 -0.50450990777027 -0.512941059135135 -0.56949053677027 -0.646343402943649 -0.655773904235135 -0.643231847875676 -0.642679789283784 -0.640568637935135 -0.652803067374324 -0.662826090718919 -0.612067333178378 -0.597424552614865 -0.530201257256757 -0.717280468533784 -0.659948379798649
"154" 26 "WALKING" -0.22303718559322 -0.255771522220339 -0.258181616338983 -0.295219441677966 -0.289022181813559 -0.274111376338983 -0.273913145537288 -0.312055577740678 -0.243833497338983 -0.290737935254237 -0.253979349898305 -0.274464591423729 -0.241579074940678 -0.33663755698983 -0.285276707723729 -0.238098832132203 -0.28750293359322 -0.335847465061017 -0.276509513288136 -0.288106098745763 -0.267348046881356 -0.274707585181356 -0.25268832340678 -0.218085522135593 -0.300915572508475 -0.250740800189831 -0.267168982288136 -0.232256690677966 -0.327905178389831 -0.229434893135593 -0.277453126254237 -0.32550543779661 -0.344245951084746 -0.283341668983051 -0.283608063116949 -0.299494252898305 -0.294405328369492 -0.255149777762712 -0.262424580081356 -0.235071791050847 -0.261173592145763 -0.288239640488136 -0.297425033237288 -0.273981639440678 -0.289282204372881 -0.289292271315254 -0.268283723015254 -0.284302926932203 -0.296725604644068 -0.314523506840678 -0.197562653679661 -0.264327044271186 -0.310373219032203 -0.289346406627119 -0.265325937847458 -0.314812551118644 -0.264838035801695 -0.259577827574576 -0.210946639479661 -0.251703891269491 -0.219256384932203 -0.248634145286441 -0.31257823629661 -0.294774362749153 -0.260374091188136 -0.232154784623729 -0.187560795730508 -0.269309916118644 -0.212719862288136 -0.318032364372881 -0.322451932220339 -0.334701022011356 -0.277963203474576 -0.278916852474576 -0.270050680677966 -0.211922661355932 -0.239322464949153 -0.237607286777966 -0.2049192401
"155" 26 "WALKING_DOWNSTAIRS" -0.12923113565 -0.18046332448 -0.2069002012 -0.16684852813 -0.12093394055 -0.15514334945042 -0.17217608046 -0.20137508372 -0.282020253277 -0.158138069592 -0.18216647763778 -0.12683601806 -0.14729163695 -0.17404283818 -0.167584297664 -0.214522290948 -0.175400993436 -0.1858591218748 -0.136805638186 -0.119050120656 -0.1471692466 -0.203094869446 -0.137892210714 -0.194175125864 -0.154002452022 -0.21646152673 -0.208106695288 -0.15387389818 -0.182544632882 -0.216519517393 -0.113470428484 -0.1640221374092 -0.186384138224 -0.1579177846 -0.12689986464 -0.18908648174 -0.18741493431 -0.173101151076 -0.17554492805 -0.20265885474 -0.125830542964 -0.1919361166076 -0.27956354421 -0.154412517894 -0.16035306 -0.1857825803 -0.231278143618 -0.168732795602 -0.1624062297 -0.12738063492 -0.135411270094 -0.189881145 -0.1657279802268 -0.20765778196 -0.253227437556 -0.156758894414 -0.218259602556 -0.15455964174 -0.18333333324 -0.12720818749 -0.21929364054 -0.18078946247 -0.167683370636 -0.141700074856 -0.16126259659202 -0.166780560292 -0.18505816328 -0.191803073884 -0.15894884326 -0.07780632288 -0.118059382304 -0.157089762696 -0.17514721888 -0.16530938844438 -0.17350945546 -0.18285988538 -0.162366973056 -0.184602369102 -0.186045789684
"156" 26 "WALKING_UPSTAIRS" -0.329037236507273 -0.289252196569091 -0.315944090970909 -0.285444089436364 -0.323856766745455 -0.349641008269091 -0.283534685645455 -0.327813593990909 -0.288315318116364 -0.333425501950909 -0.321471177242 -0.324797154683636 -0.312901832592727 -0.311169714618182 -0.312894765134545 -0.295448489429091 -0.300667751303636 -0.2972694014 -0.321056456116364 -0.35321161944 -0.333357888327273 -0.323755942863636 -0.358992804690909 -0.360417487227273 -0.318050210794545 -0.284746836518182 -0.298681012138182 -0.355311715121818 -0.318670033621818 -0.319636537063636 -0.311062854238182 -0.315326349310909 -0.334470691244182 -0.288143271320545 -0.301004200869091 -0.337569651203636 -0.285732463838182 -0.304107377038182 -0.278159257990909 -0.307407398483636 -0.323072465316364 -0.3013949 -0.302070098527273 -0.320098968932727 -0.323367156428727 -0.331752794458182 -0.323096614054545 -0.296981173309091 -0.298394617741818 -0.305902873527273 -0.268459684732727 -0.229089418714545 -0.261005097127273 -0.242763714254545 -0.246112424421818 -0.280462317994545 -0.284930766912545 -0.282209531410909 -0.295535918823091 -0.314724741661818 -0.301620266729091 -0.289332250218182 -0.256960916490909 -0.282024623550909 -0.279041197927273 -0.272805056369091 -0.260338746038182 -0.314271973327273 -0.329939580974545 -0.283449823556364 -0.335903030836364 -0.337867426870909 -0.278565750763636 -0.329420213376364 -0.317619728678182 -0.356263103065455 -0.345992011401818 -0.246028987570909 -0.243517069320364
"157" 27 "LAYING" -0.558829246637838 -0.605191618086486 -0.555251812514324 -0.573387987125676 -0.582293444212162 -0.560216237300405 -0.594391442774459 -0.672204310029459 -0.54532409522973 -0.62025188825 -0.592242775212162 -0.535532334218378 -0.56878769325 -0.512257056518919 -0.589716277905405 -0.539381677391892 -0.511147834577027 -0.567200544767568 -0.528432921054054 -0.534859602447297 -0.522343857167568 -0.512706519743243 -0.512064766891892 -0.506771129878378 -0.454169219810811 -0.661076394567568 -0.563491737337838 -0.583405033527027 -0.489526492891892 -0.477303316895946 -0.574803717710811 -0.579855820213514 -0.571386687266216 -0.641842931398649 -0.58278797808473 -0.601850992341892 -0.632813961589189 -0.684010463618919 -0.664847183743243 -0.573757985040541 -0.546219029668919 -0.540854096081081 -0.576718859104054 -0.605456661404324 -0.620991047360811 -0.6636545117 -0.658503395525676 -0.672514221007432 -0.703359644377568 -0.715654936986487 -0.631478733016216 -0.707946507167568 -0.596217899739595 -0.667116659872973 -0.609561046535135 -0.639867953245527 -0.592167900202703 -0.537839004722973 -0.544232227074324 -0.568253617651351 -0.57240211744027 -0.531333450898649 -0.589141305405405 -0.546338581986486 -0.575772702302703 -0.692294027401351 -0.631136023959459 -0.642509968217703 -0.652142376668919 -0.58239358597973 -0.563351352189189 -0.618978051056757 -0.651390428874068 -0.650764161304054 -0.724922852483784 -0.680809920985135 -0.559085194889189 -0.679266582027027 -0.653296548472973
"158" 27 "SITTING" -0.70915687021 -0.730782435457143 -0.750635176258571 -0.662902342674286 -0.663074962178571 -0.719262710491429 -0.692764828214286 -0.630788627778571 -0.632967251028571 -0.61331094856 -0.653621028908571 -0.604584973861429 -0.547959628932857 -0.527235680111429 -0.55372167563 -0.572793454928286 -0.612542872607143 -0.488252654271429 -0.674253457102857 -0.608590523571429 -0.691699845327143 -0.52108257111 -0.616424264632857 -0.621503970342857 -0.662428463645714 -0.523937407744286 -0.640082174411429 -0.594722774165714 -0.685546860631429 -0.586545666418571 -0.538714215562857 -0.5718582838 -0.558799661938571 -0.631171316442857 -0.647121570457143 -0.747815861585714 -0.506391823567143 -0.531395663971429 -0.580314612871429 -0.499681393242857 -0.541471976785714 -0.504174552195714 -0.562109895282857 -0.451670047554 -0.601248549512857 -0.658940390324286 -0.632848951624286 -0.561401112685714 -0.60552196398 -0.662640427417143 -0.674834355566143 -0.535728392665714 -0.5425806371 -0.61138871742 -0.614553977808571 -0.618601986588571 -0.668774494305714 -0.550594390085714 -0.761345441311429 -0.688332571929 -0.678176552092857 -0.664698105791429 -0.535323301464286 -0.560611875885714 -0.504782128994286 -0.533999801281429 -0.489315720155714 -0.577427338097143 -0.664057553442857 -0.587877705557143 -0.683704722925714 -0.511756137232857 -0.591372444685714 -0.596303925257143 -0.508632880637143 -0.582812213328571 -0.551187503862857 -0.640156423942857 -0.546326545754286
"159" 27 "STANDING" -0.59850344715375 -0.6033056460625 -0.64383629603375 -0.5551924335875 -0.599635876525 -0.5570748289875 -0.62303396544125 -0.656066554275 -0.61754072733125 -0.552590665411013 -0.6128313882625 -0.65091787613 -0.571682027135 -0.58229629589125 -0.6259296391225 -0.63576724649 -0.60044616306 -0.5914753137625 -0.6311024520075 -0.63143278040375 -0.65465486012 -0.6226710848625 -0.70937065710625 -0.62755965806125 -0.71079888469375 -0.6425114222825 -0.638944150245 -0.7133632175525 -0.713076891255 -0.74476644264625 -0.64344902338 -0.59538279575125 -0.6098863853975 -0.5252330445175 -0.58120488186 -0.584266893855826 -0.520458243215 -0.54288615339875 -0.57328197869125 -0.63382304500125 -0.5713288745975 -0.5696908641925 -0.55967707817525 -0.5932362083235 -0.61504748562875 -0.63115507162625 -0.6859020474175 -0.6351368249875 -0.689771584049125 -0.70850739352875 -0.643296901395 -0.48851557711 -0.52264590754625 -0.55952397839125 -0.62658882012625 -0.58137396415125 -0.6051728323625 -0.63301388562375 -0.62125713809875 -0.65114960926375 -0.59594317177625 -0.61436376401375 -0.6234371919575 -0.63154658446375 -0.6225609666815 -0.6187452636675 -0.633584503970125 -0.52790704065 -0.6154255020875 -0.52378859910875 -0.5227021665625 -0.601655025805 -0.583647172995 -0.600385249955 -0.63868842187 -0.64004547910625 -0.64543202410525 -0.55859416696125 -0.53499392969875
"160" 27 "WALKING" -0.287778517807018 -0.257779141473684 -0.170820085175439 -0.251727844964912 -0.252479814964912 -0.212178603755789 -0.256951571658772 -0.269037517803509 -0.27511608415614 -0.194275539298246 -0.260376966462579 -0.260460285789474 -0.342880708701754 -0.320587526578947 -0.28498824454386 -0.26716460777193 -0.261544970350877 -0.286703475021053 -0.315059065122807 -0.249594541403509 -0.29681603157193 -0.272858613859649 -0.240659554368421 -0.265610632666667 -0.237820732268421 -0.216221017566667 -0.291971874880702 -0.232385769829825 -0.276787333964912 -0.209951347377193 -0.198041297961404 -0.296174984321053 -0.246902293650877 -0.189856323375439 -0.267994041892982 -0.325467262205263 -0.332832611615789 -0.237434123298246 -0.248562908140351 -0.224116247438596 -0.240794854433333 -0.224701392421053 -0.255572880775439 -0.264614353905263 -0.321871706140351 -0.278564617865789 -0.23348224222807 -0.248171128650877 -0.264158741473684 -0.240696023154386 -0.296757636812281 -0.260288211403509 -0.268096695826316 -0.277556866947368 -0.237428230298246 -0.297878636089474 -0.233438804149123 -0.263184660101754 -0.320290312210526 -0.343020497337368 -0.271157300685965 -0.236574464947368 -0.248189686752632 -0.196105672761404 -0.288592110786842 -0.245779921118682 -0.225241374157895 -0.342694673245614 -0.300572549916316 -0.324303143407018 -0.343900805349123 -0.282058424070175 -0.291955762315789 -0.308995777942105 -0.287804493696491 -0.266649526684211 -0.311372567819298 -0.282659794596491 -0.264602183122807
"161" 27 "WALKING_DOWNSTAIRS" -0.158375933527273 -0.164642817568182 -0.168937305047727 -0.146436483677273 -0.0759752285090909 -0.0830651555227273 -0.170455149811364 -0.110636053754545 -0.158974077054545 -0.130864029634091 -0.154350038259091 -0.181482409304545 -0.124703950430455 -0.115208140779091 -0.179404620863636 -0.131145716170682 -0.150369519745682 -0.0670325283409091 -0.188562474414773 -0.100676735859091 -0.175671782590909 -0.244626503309091 -0.0980479396386364 -0.178437129875 -0.1382331185 -0.133310678793182 -0.135034711804545 -0.130951414227273 -0.176875243931818 -0.168040003427273 -0.187735982036364 -0.147441134156818 -0.238999360636364 -0.211204964681818 -0.192798529045455 -0.0686506503431818 -0.213531166549659 -0.225706425711364 -0.214243199947727 -0.167040250354545 -0.133167018136364 -0.127287569652273 -0.118882214252273 -0.127228791570455 -0.176154631711364 -0.15437062715 -0.130346440061364 -0.185059910759091 -0.139562770170455 -0.140568651954545 -0.213232594722727 -0.155877367045455 -0.198016829584091 -0.211233313295455 -0.200410047065909 -0.0968816455909091 -0.146904803795455 -0.136252457652273 -0.176677949938636 -0.141967564906818 -0.107839571970455 -0.173597534159091 -0.0978069205818182 -0.191861643977273 -0.213462772295455 -0.214793696872727 -0.275363572 -0.174972537470455 -0.175030197561364 -0.126712954502273 -0.0923332528022727 -0.111472809270455 -0.191206292204545 -0.1544712765 -0.104680697234091 -0.282464167922727 -0.186251918068182 -0.158125929229545 -0.144334513037045
"162" 27 "WALKING_UPSTAIRS" -0.440727296117647 -0.329967881647059 -0.3336931676 -0.251329432705882 -0.281937028384314 -0.255960101192157 -0.376084094764706 -0.310258504431373 -0.323180295209804 -0.327370914688235 -0.349956258078431 -0.344299925897059 -0.418779244947059 -0.397442446313725 -0.328829861860784 -0.329038266931373 -0.329926350813726 -0.441540470090196 -0.335417844517451 -0.418443044005882 -0.405570791980392 -0.40682938314902 -0.407853279066667 -0.404343358941176 -0.297878129854902 -0.318500526901961 -0.306155314107843 -0.332902388980392 -0.247737152705882 -0.278463375833333 -0.337180330180588 -0.289147447745098 -0.306873853654118 -0.21959602854902 -0.315366551317647 -0.307104456803922 -0.310498848468627 -0.300819965986275 -0.281979758872549 -0.349374668117647 -0.287419052323529 -0.337744078431373 -0.286117149901961 -0.379714810705882 -0.368747256803922 -0.327416720166667 -0.288465961531373 -0.308324724592157 -0.343507037852941 -0.357718038509804 -0.310369350498824 -0.331243909 -0.286902025901961 -0.268529047456863 -0.264558175901961 -0.352905994411765 -0.345243521156863 -0.360720011784314 -0.414117354196078 -0.424075199039216 -0.392427733823529 -0.375077317762745 -0.377663520176471 -0.384250084301961 -0.391700961676471 -0.314768481635294 -0.37096029245098 -0.375383925019608 -0.411533965254902 -0.323495339627451 -0.366224050780392 -0.393108023982353 -0.415526996026471 -0.373940849970588 -0.370170301843137 -0.364236736019608 -0.386550450666667 -0.28399153552549 -0.356248980721569
"163" 28 "LAYING" -0.62649485053625 -0.62393547096 -0.577060354147 -0.56656117080625 -0.6394919922575 -0.5800205597675 -0.6398347676625 -0.61514237082625 -0.5932190791225 -0.608906798295 -0.616903003658 -0.65492719465 -0.64663958797 -0.67546302185625 -0.6737840413425 -0.67811964243375 -0.61254321972625 -0.62735888881875 -0.6388595746125 -0.59098047735 -0.589728102555 -0.6786743356625 -0.68572666011875 -0.6479749851325 -0.7032364694 -0.5534764663405 -0.6361152224625 -0.6234837215625 -0.63218883821 -0.60629631424375 -0.63098519483875 -0.66691240220375 -0.6326570155375 -0.56181205504375 -0.6369130725875 -0.5786615393125 -0.66264882049 -0.56492138478 -0.569532210725 -0.630557918706 -0.62803348262375 -0.685597068178012 -0.5949769644175 -0.67562680148 -0.6681096355625 -0.66697604855625 -0.69111164446875 -0.650462397235 -0.66387063072375 -0.66577434793375 -0.6832836744775 -0.572830714797875 -0.572871542383375 -0.558211469315 -0.62020041852375 -0.6104960188875 -0.56480135343125 -0.67997445659 -0.645968540531625 -0.6147466709 -0.6196544637125 -0.64407856675 -0.6234645754375 -0.64971437402625 -0.6820578253625 -0.6055751846075 -0.6673975641375 -0.64929062200745 -0.5711726135825 -0.64008432293625 -0.63315356323 -0.657510705467 -0.68461313771375 -0.664237934971375 -0.68913330527125 -0.61466961028375 -0.6627893484925 -0.61113817972 -0.5952966797175
"164" 28 "SITTING" -0.624037633847222 -0.569809857198611 -0.5736342931125 -0.636704196026389 -0.723284491488889 -0.659543605977778 -0.5386134014275 -0.5882775163 -0.607652005843056 -0.637645671948611 -0.624237433623611 -0.596125309430556 -0.543631875652778 -0.646505989484444 -0.622241554372222 -0.583154191420833 -0.675749958216667 -0.591974801583333 -0.605343934368056 -0.666014693402778 -0.617584109708333 -0.583401421049028 -0.746735423321667 -0.641231596847222 -0.598186437975 -0.5980674462125 -0.508286017573611 -0.690946242722222 -0.592017162084722 -0.630639913583333 -0.635054637888889 -0.553375488069444 -0.616482640402778 -0.6093216229875 -0.593375999083333 -0.577239919052778 -0.618103886309722 -0.681032360698611 -0.733878342648611 -0.636081277555556 -0.623716630683333 -0.585032930383333 -0.593050777373611 -0.6461973080625 -0.640562358375 -0.691926795909722 -0.673080503333333 -0.565062365794722 -0.622910786925 -0.599184352873611 -0.615331540277778 -0.636763283722222 -0.618239017344444 -0.590648892361111 -0.581864448009861 -0.607209460208333 -0.583625011144444 -0.5049195789875 -0.541295892 -0.607234595619444 -0.605194930006944 -0.619592625580556 -0.563395757663333 -0.619501007094444 -0.646607632844444 -0.695021311844444 -0.708587337194444 -0.668994581755556 -0.684657093176389 -0.506348028013889 -0.615683493495833 -0.643929762127778 -0.573191323109722 -0.636886937070833 -0.592860975747222 -0.611299269760139 -0.642146442986111 -0.564046996069444 -0.576083295972222
"165" 28 "STANDING" -0.629649637734177 -0.628076649226582 -0.629028692924051 -0.682159895235443 -0.678345199374684 -0.619987915007595 -0.609859860910127 -0.638576413736709 -0.695897656278481 -0.628075153140506 -0.591955491620253 -0.580460519766962 -0.58002910541519 -0.629161031183544 -0.607451137586962 -0.58414279907481 -0.594150948898734 -0.496630999920886 -0.57007611665443 -0.590888164303797 -0.582838986504304 -0.564431864746835 -0.653976723868354 -0.606499350355696 -0.663706417367089 -0.666633522102532 -0.626110584772152 -0.621409611668354 -0.65380528221519 -0.706567818936709 -0.647115795546835 -0.611349354482278 -0.666036680449367 -0.580889447088608 -0.613433218217722 -0.596356204122785 -0.632370272349367 -0.634097094413924 -0.618355396126582 -0.624233273949367 -0.633099450439241 -0.626340198 -0.65365522934519 -0.592104427974684 -0.59384388624557 -0.676812936662025 -0.64706615353924 -0.597207502068354 -0.615169299621266 -0.620148343156962 -0.640898819415443 -0.587476690734177 -0.616667605832911 -0.59245011741519 -0.630192474016456 -0.617004107138608 -0.642055116793671 -0.608841425075949 -0.62139921934557 -0.574474864034177 -0.612333266798608 -0.67357941975443 -0.641593702734177 -0.623081410502532 -0.619859576991139 -0.63534669635443 -0.688568318650633 -0.524228648497468 -0.531790279467089 -0.605044258670886 -0.571501486797468 -0.547373627981013 -0.608338008 -0.656221047611392 -0.618539558506456 -0.590778805112658 -0.654064542413924 -0.609835889822785 -0.629020258367089
